1	1	3.476620e-18
2	2	2.116740e-17
3	3	3.529760e-18
4	4	9.785450e-18
5	5	1.339370e-17
6	6	1.300740e-17
7	7	8.324590e-18
8	8	4.343580e-18
9	9	9.512900e-18
10	10	4.209820e-18
11	11	1.935660e-17
12	12	2.025680e-17
13	13	5.292780e-17
14	14	8.624160e-18
15	15	4.625660e-16
16	16	2.207850e-17
17	17	3.397020e-16
18	18	1.724460e-16
19	19	3.900670e-17
20	20	3.431610e-17
21	21	5.770680e-18
22	22	1.137200e-17
23	23	1.145700e-17
24	24	2.043620e-17
25	25	2.612950e-17
26	26	1.096180e-16
27	27	7.201670e-18
28	28	7.430880e-18
29	29	4.544370e-18
30	30	6.996680e-18
31	31	8.443600e-18
