0	0	8.358984795185629e+00
1	0	-9.090909090909091e-02
39	0	-7.268075704276536e+00
0	1	-9.090909090909091e-02
1	1	7.362420038168821e+00
55	1	-7.271510947259730e+00
2	2	1.169722292563518e+01
3	2	-9.090909090909091e-02
35	2	-5.803156917363046e+00
37	2	-5.803156917363046e+00
2	3	-9.090909090909091e-02
3	3	5.176887556876267e+00
25	3	-5.085978465967176e+00
4	4	2.349695721374403e+00
21	4	-9.090909090909090e-03
55	4	-2.340604812283494e+00
5	5	2.765825611970043e+00
22	5	-9.090909090909090e-03
42	5	-2.756734702879134e+00
6	6	6.309002499108269e+00
30	6	-9.090909090909091e-02
40	6	-6.218093408199178e+00
7	7	6.309002499108269e+00
8	7	-9.090909090909091e-02
41	7	-6.218093408199178e+00
7	8	-9.090909090909091e-02
8	8	5.113031540298652e+00
12	8	-5.022122449389562e+00
9	9	6.309002499108269e+00
16	9	-6.218093408199178e+00
53	9	-9.090909090909091e-02
10	10	2.976540209277808e-02
31	10	-1.612903225806452e-02
52	10	-1.363636983471356e-02
11	11	3.123168807243687e-02
32	11	-1.759531823772330e-02
51	11	-1.363636983471356e-02
8	12	-5.022122449389562e+00
12	12	5.475880015796982e+00
50	12	-4.537575664074199e-01
13	13	5.146561761940810e+00
48	13	-6.058329597363415e-02
53	13	-5.085978465967176e+00
14	14	5.164602235505183e+00
30	14	-5.085978465967176e+00
43	14	-7.862376953800673e-02
15	15	4.731668190009453e+01
42	15	-7.271510947259730e+00
56	15	-4.004517095283480e+01
9	16	-6.218093408199178e+00
16	16	6.257718554316904e+00
41	16	-3.962514611772631e-02
17	17	6.304108994223366e+00
29	17	-6.218093408199178e+00
40	17	-8.601558602418759e-02
18	18	4.990079669041466e+00
36	18	-2.020279566286383e+00
38	18	-2.969800102755084e+00
19	19	2.456399272608456e+00
34	19	-2.006706412831683e+00
35	19	-4.496928597767725e-01
20	20	9.482383930484175e+01
33	20	-8.757257577217119e+01
57	20	-7.251263532670568e+00
4	21	-9.090909090909090e-03
21	21	9.090909090909090e-03
5	22	-9.090909090909090e-03
22	22	9.090909090909090e-03
23	23	1.240182406028279e-02
32	23	-1.240182406028279e-02
24	24	5.411255411255411e-03
31	24	-5.411255411255411e-03
3	25	-5.085978465967176e+00
25	25	5.258287091392347e+00
26	25	-1.723086254251715e-01
25	26	-1.723086254251715e-01
26	26	5.801861526333782e+00
28	26	-5.629552900908610e+00
27	27	1.222006942039891e+01
28	27	-6.059247320297873e+00
54	27	-6.160822100101038e+00
26	28	-5.629552900908610e+00
27	28	-6.059247320297873e+00
28	28	1.168880022120648e+01
17	29	-6.218093408199178e+00
29	29	6.309002499108269e+00
54	29	-9.090909090909091e-02
6	30	-9.090909090909091e-02
14	30	-5.085978465967176e+00
30	30	5.176887556876267e+00
10	31	-1.612903225806452e-02
24	31	-5.411255411255411e-03
31	31	2.154028766931993e-02
11	32	-1.759531823772330e-02
23	32	-1.240182406028279e-02
32	32	2.999714229800609e-02
20	33	-8.757257577217119e+01
33	33	9.133432182421870e+01
34	33	-3.761746052047518e+00
19	34	-2.006706412831683e+00
33	34	-3.761746052047518e+00
34	34	5.768452464879202e+00
2	35	-5.803156917363046e+00
19	35	-4.496928597767725e-01
35	35	6.252849777139818e+00
18	36	-2.020279566286383e+00
36	36	2.430293752777235e+00
37	36	-4.100141864908526e-01
2	37	-5.803156917363046e+00
36	37	-4.100141864908526e-01
37	37	6.213171103853898e+00
18	38	-2.969800102755084e+00
38	38	9.054237587492628e+01
39	38	-8.757257577217119e+01
0	39	-7.268075704276536e+00
38	39	-8.757257577217119e+01
39	39	9.484065147644773e+01
6	40	-6.218093408199178e+00
17	40	-8.601558602418759e-02
40	40	6.304108994223366e+00
7	41	-6.218093408199178e+00
16	41	-3.962514611772631e-02
41	41	6.257718554316904e+00
5	42	-2.756734702879134e+00
15	42	-7.271510947259730e+00
42	42	1.002824565013886e+01
14	43	-7.862376953800673e-02
43	43	3.219603503936760e+00
44	43	-3.140979734398754e+00
43	44	-3.140979734398754e+00
44	44	7.058814895402190e+00
45	44	-3.917835161003436e+00
44	45	-3.917835161003436e+00
45	45	1.055173038526226e+01
52	45	-6.633895224258827e+00
46	46	7.058814895402190e+00
47	46	-3.917835161003436e+00
48	46	-3.140979734398754e+00
46	47	-3.917835161003436e+00
47	47	1.055173038526226e+01
52	47	-6.633895224258827e+00
13	48	-6.058329597363415e-02
46	48	-3.140979734398754e+00
48	48	3.201563030372388e+00
49	49	8.105875934959689e+00
50	49	-1.412928293889085e+00
51	49	-6.692947641070605e+00
12	50	-4.537575664074199e-01
49	50	-1.412928293889085e+00
50	50	1.866685860296505e+00
11	51	-1.363636983471356e-02
49	51	-6.692947641070605e+00
51	51	6.706584010905319e+00
10	52	-1.363636983471356e-02
45	52	-6.633895224258827e+00
47	52	-6.633895224258827e+00
52	52	1.328142681835237e+01
9	53	-9.090909090909091e-02
13	53	-5.085978465967176e+00
53	53	5.176887556876267e+00
27	54	-6.160822100101038e+00
29	54	-9.090909090909091e-02
54	54	6.251731191010129e+00
1	55	-7.271510947259730e+00
4	55	-2.340604812283494e+00
55	55	9.612115759543224e+00
15	56	-4.004517095283480e+01
56	56	4.013608004374390e+01
57	56	-9.090909090909091e-02
20	57	-7.251263532670568e+00
56	57	-9.090909090909091e-02
57	57	7.342172623579659e+00
