0	0	1.352709590730745e+01
1	0	-9.090909090909091e-02
55	0	-6.218093408199178e+00
70	0	-6.218093408199178e+00
0	1	-9.090909090909091e-02
1	1	2.038241689197926e+01
85	1	-2.029150780107017e+01
2	2	5.848027768153504e+00
71	2	-5.757118677244413e+00
96	2	-9.090909090909091e-02
3	3	5.844351087583601e+00
4	3	-9.090909090909091e-02
45	3	-5.753441996674511e+00
3	4	-9.090909090909091e-02
4	4	1.010222187435438e+01
95	4	-1.001131278344529e+01
5	5	1.002494915328001e+01
49	5	-1.363636983471356e-02
96	5	-1.001131278344529e+01
6	6	6.037555776842892e+00
72	6	-5.946646685933802e+00
94	6	-9.090909090909091e-02
7	7	6.037555776842892e+00
8	7	-9.090909090909091e-02
30	7	-5.946646685933802e+00
7	8	-9.090909090909091e-02
8	8	5.104772423022384e+00
19	8	-5.013863332113293e+00
9	9	1.200524501561049e+01
10	9	-9.090909090909091e-02
38	9	-5.957167962350699e+00
59	9	-5.957167962350699e+00
9	10	-9.090909090909091e-02
10	10	5.104772423022384e+00
18	10	-5.013863332113293e+00
11	11	6.048360969591540e+00
61	11	-5.957451878682449e+00
93	11	-9.090909090909091e-02
12	12	2.928185289250408e+01
13	12	-9.090909090909091e-02
54	12	-2.919094380159499e+01
12	13	-9.090909090909091e-02
13	13	1.010222187435438e+01
90	13	-1.001131278344529e+01
14	14	3.123168807243687e-02
15	14	-1.363636983471356e-02
52	14	-1.759531823772330e-02
14	15	-1.363636983471356e-02
15	15	6.706584010905319e+00
75	15	-6.692947641070605e+00
16	16	7.390978441567922e+00
17	16	-9.090909090909091e-02
68	16	-7.300069350658831e+00
16	17	-9.090909090909091e-02
17	17	5.460872736255212e+00
26	17	-5.369963645346121e+00
10	18	-5.013863332113293e+00
18	18	5.048587242303372e+00
19	18	-3.472391019007869e-02
8	19	-5.013863332113293e+00
18	19	-3.472391019007869e-02
19	19	5.048587242303372e+00
20	20	9.084024257864304e+00
25	20	-1.175856376198785e-01
85	20	-8.966438620244425e+00
21	21	3.301810164795126e+00
73	21	-3.153151732814535e+00
82	21	-1.486584319805912e-01
22	22	5.785052343589739e+01
77	22	-4.422587036512878e+00
78	22	-5.342793639938451e+01
23	23	1.603721544728006e+01
76	23	-1.226975799129338e+01
77	23	-3.767457455986678e+00
24	24	1.229000812104001e+01
47	24	-6.087649984476493e+00
94	24	-6.202358136563521e+00
20	25	-1.175856376198785e-01
25	25	5.636227610203266e+00
47	25	-5.518641972583387e+00
17	26	-5.369963645346121e+00
26	26	1.162250373975948e+01
80	26	-6.252540094413356e+00
27	27	1.340893658616320e+01
