0	0	2.243770000000000e-18
1	1	9.341510000000000e-18
2	2	2.709060000000000e-18
3	3	4.438550000000000e-18
4	4	1.989600000000000e-17
5	5	1.919320000000000e-17
6	6	5.146960000000000e-18
7	7	1.863695000000000e-18
8	8	8.219040000000001e-18
9	9	3.592390000000000e-18
10	10	2.776470000000000e-18
11	11	1.843480000000000e-17
12	12	1.957660000000000e-17
13	13	1.441640000000000e-17
14	14	5.305990000000000e-18
15	15	2.139910000000000e-17
16	16	3.529760000000001e-18
17	17	1.339370000000000e-17
18	18	1.300740000000000e-17
19	19	1.232250000000000e-17
20	20	1.126900000000000e-17
21	21	3.045820000000000e-17
22	22	1.287120000000000e-17
23	23	3.380280000000001e-16
24	24	7.897080000000001e-18
25	25	1.628440000000000e-16
26	26	2.196250000000000e-17
27	27	9.766740000000001e-18
28	28	1.098240000000000e-16
29	29	1.174390000000000e-17
30	30	1.491870000000000e-17
31	31	1.853650000000000e-17
32	32	3.889710000000001e-17
33	33	3.424160000000000e-17
34	34	3.401960000000000e-16
35	35	1.116150000000000e-17
36	36	1.569890000000000e-16
37	37	4.056580000000000e-17
38	38	2.454140000000000e-16
39	39	5.770680000000001e-18
40	40	3.219350000000000e-17
41	41	1.137200000000000e-17
42	42	1.145700000000000e-17
43	43	1.517180000000000e-17
44	44	2.024990000000000e-17
45	45	2.064630000000000e-17
46	46	2.636640000000000e-17
47	47	1.014220000000000e-17
48	48	1.336790000000000e-17
49	49	7.201670000000002e-18
50	50	7.437980000000001e-18
51	51	4.544370000000000e-18
52	52	1.812000000000000e-17
53	53	6.963820000000001e-18
54	54	2.788670000000000e-17
55	55	1.744950000000000e-17
