0	0	4.770680000000001e-18
1	1	2.196250000000000e-17
2	2	2.139910000000000e-17
3	3	3.529760000000001e-18
4	4	7.416280000000000e-18
5	5	6.163910000000001e-18
6	6	2.397790000000000e-18
7	7	1.909700000000000e-17
8	8	2.865690000000000e-18
9	9	8.721370000000000e-18
10	10	2.417460000000000e-18
11	11	1.775530000000000e-17
12	12	1.339370000000000e-17
13	13	1.300740000000000e-17
14	14	1.394030000000000e-16
15	15	3.822430000000000e-16
16	16	9.116480000000000e-18
17	17	9.826020000000003e-18
18	18	1.492860000000000e-17
19	19	3.424160000000000e-17
20	20	3.889710000000001e-17
21	21	1.876570000000000e-16
22	22	5.105310000000001e-17
23	23	6.339290000000001e-17
24	24	5.305990000000000e-18
25	25	1.137200000000000e-17
26	26	1.145700000000000e-17
27	27	2.027110000000000e-17
28	28	2.637120000000000e-17
29	29	1.096180000000000e-16
30	30	1.755490000000000e-17
31	31	1.812220000000000e-17
32	32	8.645990000000000e-18
