1	1	3.476620e-18
2	2	2.104170e-17
3	3	3.529760e-18
4	4	4.343580e-18
5	5	4.185610e-18
6	6	9.420210e-18
7	7	1.977120e-17
8	8	2.012640e-17
9	9	5.292570e-17
10	10	1.339370e-17
11	11	1.300740e-17
12	12	5.286660e-16
13	13	9.390130e-18
14	14	2.196250e-17
15	15	9.785450e-18
16	16	3.889710e-17
17	17	3.424160e-17
18	18	1.724460e-16
19	19	3.404950e-16
20	20	5.770680e-18
21	21	1.137200e-17
22	22	1.145700e-17
23	23	2.043880e-17
24	24	2.612950e-17
25	25	8.689920e-18
26	26	1.289440e-16
27	27	6.996680e-18
28	28	7.324590e-18
