1	1	8.358985e+00
2	1	-9.090909e-02
47	1	-7.268076e+00
1	2	-9.090909e-02
2	2	7.362420e+00
13	2	-7.271511e+00
3	3	1.169722e+01
43	3	-5.803157e+00
45	3	-5.803157e+00
57	3	-9.090909e-02
4	4	6.037556e+00
5	4	-9.090909e-02
41	4	-5.946647e+00
4	5	-9.090909e-02
5	5	5.176888e+00
15	5	-5.085978e+00
6	6	6.037556e+00
24	6	-5.946647e+00
54	6	-9.090909e-02
7	7	5.171022e+00
40	7	-5.080113e+00
53	7	-9.090909e-02
8	8	1.025114e+01
9	8	-9.090909e-02
25	8	-5.080113e+00
39	8	-5.080113e+00
8	9	-9.090909e-02
9	9	5.147799e+00
16	9	-5.056890e+00
10	10	5.171022e+00
11	10	-9.090909e-02
38	10	-5.080113e+00
10	11	-9.090909e-02
11	11	1.010222e+01
52	11	-1.001131e+01
12	12	1.002495e+01
32	12	-1.363637e-02
53	12	-1.001131e+01
2	13	-7.271511e+00
13	13	9.612116e+00
56	13	-2.340605e+00
14	14	1.002825e+01
18	14	-7.271511e+00
55	14	-2.756735e+00
5	15	-5.085978e+00
15	15	5.220677e+00
21	15	-1.346981e-01
9	16	-5.056890e+00
16	16	5.111557e+00
49	16	-5.466662e-02
17	17	5.259834e+00
51	17	-1.706464e-01
54	17	-5.089188e+00
14	18	-7.271511e+00
18	18	4.731668e+01
58	18	-4.004517e+01
19	19	5.258287e+00
20	19	-1.723086e-01
57	19	-5.085978e+00
19	20	-1.723086e-01
20	20	3.228889e+00
21	20	-3.056580e+00
15	21	-1.346981e-01
20	21	-3.056580e+00
21	21	3.191278e+00
22	22	4.990080e+00
44	22	-2.020280e+00
46	22	-2.969800e+00
23	23	2.456399e+00
42	23	-2.006706e+00
43	23	-4.496929e-01
6	24	-5.946647e+00
24	24	6.009559e+00
41	24	-6.291207e-02
8	25	-5.080113e+00
25	25	5.181887e+00
40	25	-1.017738e-01
26	26	2.289257e+00
37	26	-1.605510e+00
39	26	-6.837467e-01
27	27	9.482384e+01
36	27	-8.757258e+01
59	27	-7.251264e+00
28	28	9.090909e-03
56	28	-9.090909e-03
29	29	9.090909e-03
55	29	-9.090909e-03
30	30	1.240182e-02
35	30	-1.240182e-02
31	31	5.411255e-03
34	31	-5.411255e-03
12	32	-1.363637e-02
32	32	3.123169e-02
35	32	-1.759532e-02
33	33	2.976540e-02
34	33	-1.612903e-02
52	33	-1.363637e-02
31	34	-5.411255e-03
33	34	-1.612903e-02
34	34	2.154029e-02
30	35	-1.240182e-02
32	35	-1.759532e-02
35	35	2.999714e-02
27	36	-8.757258e+01
36	36	9.133432e+01
42	36	-3.761746e+00
26	37	-1.605510e+00
37	37	1.798153e+00
38	37	-1.926433e-01
10	38	-5.080113e+00
37	38	-1.926433e-01
38	38	5.272757e+00
8	39	-5.080113e+00
26	39	-6.837467e-01
39	39	5.763860e+00
7	40	-5.080113e+00
25	40	-1.017738e-01
40	40	5.181887e+00
4	41	-5.946647e+00
24	41	-6.291207e-02
41	41	6.009559e+00
23	42	-2.006706e+00
36	42	-3.761746e+00
42	42	5.768452e+00
3	43	-5.803157e+00
23	43	-4.496929e-01
43	43	6.252850e+00
22	44	-2.020280e+00
44	44	2.430294e+00
45	44	-4.100142e-01
3	45	-5.803157e+00
44	45	-4.100142e-01
45	45	6.213171e+00
22	46	-2.969800e+00
46	46	9.054238e+01
47	46	-8.757258e+01
1	47	-7.268076e+00
46	47	-8.757258e+01
47	47	9.484065e+01
48	48	2.745349e+00
49	48	-2.053139e+00
50	48	-6.922092e-01
16	49	-5.466662e-02
48	49	-2.053139e+00
49	49	2.107806e+00
48	50	-6.922092e-01
50	50	2.747936e+00
51	50	-2.055727e+00
17	51	-1.706464e-01
50	51	-2.055727e+00
51	51	2.226373e+00
11	52	-1.001131e+01
33	52	-1.363637e-02
52	52	1.002495e+01
7	53	-9.090909e-02
12	53	-1.001131e+01
53	53	1.010222e+01
6	54	-9.090909e-02
17	54	-5.089188e+00
54	54	5.180097e+00
14	55	-2.756735e+00
29	55	-9.090909e-03
55	55	2.765826e+00
13	56	-2.340605e+00
28	56	-9.090909e-03
56	56	2.349696e+00
3	57	-9.090909e-02
19	57	-5.085978e+00
57	57	5.176888e+00
18	58	-4.004517e+01
58	58	4.013608e+01
59	58	-9.090909e-02
27	59	-7.251264e+00
58	59	-9.090909e-02
59	59	7.342173e+00
