0	0	8.358984795185629e+00
1	0	-9.090909090909091e-02
34	0	-7.268075704276536e+00
0	1	-9.090909090909091e-02
1	1	7.362420038168821e+00
51	1	-7.271510947259730e+00
2	2	1.169722292563518e+01
3	2	-9.090909090909091e-02
30	2	-5.803156917363046e+00
32	2	-5.803156917363046e+00
2	3	-9.090909090909091e-02
3	3	5.176887556876267e+00
16	3	-5.085978465967176e+00
4	4	2.237096042414736e+00
25	4	-9.090909090909090e-03
51	4	-2.228005133323827e+00
5	5	2.765825611970043e+00
27	5	-9.090909090909090e-03
39	5	-2.756734702879134e+00
6	6	5.916208365659331e+00
22	6	-5.825299274750240e+00
50	6	-9.090909090909091e-02
7	7	5.912478003731096e+00
8	7	-9.090909090909091e-02
35	7	-5.821568912822005e+00
7	8	-9.090909090909091e-02
8	8	5.176887556876267e+00
11	8	-5.085978465967176e+00
9	9	5.171022479039914e+00
10	9	-9.090909090909091e-02
38	9	-5.080113388130823e+00
9	10	-9.090909090909091e-02
10	10	9.974382934295564e+00
47	10	-9.883473843386472e+00
8	11	-5.085978465967176e+00
11	11	5.213553081170243e+00
41	11	-1.275746152030669e-01
12	12	1.876548964838339e+01
44	12	-1.869630654464211e+00
45	12	-1.689585899391918e+01
13	13	6.087318258609732e+00
14	13	-1.001339792642556e+00
50	13	-5.085978465967176e+00
13	14	-1.001339792642556e+00
14	14	4.057920151668485e+00
15	14	-3.056580359025929e+00
14	15	-3.056580359025929e+00
15	15	3.228888984451101e+00
16	15	-1.723086254251715e-01
3	16	-5.085978465967176e+00
15	16	-1.723086254251715e-01
16	16	5.258287091392347e+00
17	17	4.731668190009453e+01
39	17	-7.271510947259730e+00
52	17	-4.004517095283480e+01
18	18	1.977513667990585e+00
36	18	-1.867159098759646e+00
38	18	-1.103545692309390e-01
19	19	4.990079669041466e+00
31	19	-2.020279566286383e+00
33	19	-2.969800102755084e+00
20	20	2.456399272608456e+00
29	20	-2.006706412831683e+00
30	20	-4.496928597767725e-01
21	21	8.968053332123995e+01
37	21	-8.298892927683447e+01
49	21	-6.691604044405485e+00
6	22	-5.825299274750240e+00
22	22	5.916740386674161e+00
35	22	-9.144111192392100e-02
23	23	9.482383930484175e+01
28	23	-8.757257577217119e+01
53	23	-7.251263532670568e+00
24	24	9.090909090909090e-03
47	24	-9.090909090909090e-03
4	25	-9.090909090909090e-03
25	25	9.090909090909090e-03
26	26	9.090909090909090e-03
46	26	-9.090909090909090e-03
5	27	-9.090909090909090e-03
27	27	9.090909090909090e-03
23	28	-8.757257577217119e+01
28	28	9.133432182421870e+01
29	28	-3.761746052047518e+00
20	29	-2.006706412831683e+00
28	29	-3.761746052047518e+00
29	29	5.768452464879202e+00
2	30	-5.803156917363046e+00
20	30	-4.496928597767725e-01
30	30	6.252849777139818e+00
19	31	-2.020279566286383e+00
31	31	2.430293752777235e+00
32	31	-4.100141864908526e-01
2	32	-5.803156917363046e+00
31	32	-4.100141864908526e-01
32	32	6.213171103853898e+00
19	33	-2.969800102755084e+00
33	33	9.054237587492628e+01
34	33	-8.757257577217119e+01
0	34	-7.268075704276536e+00
33	34	-8.757257577217119e+01
34	34	9.484065147644773e+01
7	35	-5.821568912822005e+00
22	35	-9.144111192392100e-02
35	35	5.913010024745926e+00
18	36	-1.867159098759646e+00
36	36	2.483089523258895e+00
37	36	-6.159304244992486e-01
21	37	-8.298892927683447e+01
36	37	-6.159304244992486e-01
37	37	8.360485970133372e+01
9	38	-5.080113388130823e+00
18	38	-1.103545692309390e-01
38	38	5.190467957361762e+00
5	39	-2.756734702879134e+00
17	39	-7.271510947259730e+00
39	39	1.002824565013886e+01
40	40	2.545807053944181e+00
41	40	-2.045136154939515e+00
42	40	-5.006708990046662e-01
11	41	-1.275746152030669e-01
40	41	-2.045136154939515e+00
41	41	2.172710770142582e+00
40	42	-5.006708990046662e-01
42	42	1.908344408841489e+00
43	42	-1.407673509836822e+00
42	43	-1.407673509836822e+00
43	43	2.004293063446072e+00
44	43	-5.966195536092500e-01
12	44	-1.869630654464211e+00
43	44	-5.966195536092500e-01
44	44	2.466250208073460e+00
12	45	-1.689585899391918e+01
45	45	2.443029134978549e+01
48	45	-7.534432355866309e+00
26	46	-9.090909090909090e-03
46	46	8.485319326494302e+00
48	46	-8.476228417403393e+00
10	47	-9.883473843386472e+00
24	47	-9.090909090909090e-03
47	47	9.892564752477382e+00
45	48	-7.534432355866309e+00
46	48	-8.476228417403393e+00
48	48	1.610156986417879e+01
49	48	-9.090909090909091e-02
21	49	-6.691604044405485e+00
48	49	-9.090909090909091e-02
49	49	6.782513135314575e+00
6	50	-9.090909090909091e-02
13	50	-5.085978465967176e+00
50	50	5.176887556876267e+00
1	51	-7.271510947259730e+00
4	51	-2.228005133323827e+00
51	51	9.499516080583557e+00
17	52	-4.004517095283480e+01
52	52	4.013608004374390e+01
53	52	-9.090909090909091e-02
23	53	-7.251263532670568e+00
52	53	-9.090909090909091e-02
53	53	7.342172623579659e+00
