0	0	4.770680000000001e-18
1	1	2.196250000000000e-17
2	2	1.574300000000000e-16
3	3	5.258920000000001e-18
4	4	3.772060000000000e-18
5	5	1.097840000000000e-16
6	6	7.178560000000001e-18
7	7	1.392740000000000e-17
8	8	4.369380000000000e-18
9	9	3.149560000000000e-18
10	10	1.928790000000000e-17
11	11	2.014180000000000e-17
12	12	1.929280000000000e-17
13	13	3.998350000000001e-16
14	14	8.146710000000001e-18
15	15	1.303180000000000e-17
16	16	1.300740000000000e-17
17	17	2.778420000000000e-17
18	18	2.701860000000000e-17
19	19	3.690640000000000e-17
20	20	1.879710000000000e-17
21	21	1.728920000000000e-17
22	22	1.333610000000000e-17
23	23	2.577330000000000e-16
24	24	3.424160000000000e-17
25	25	3.852040000000000e-17
26	26	3.268710000000000e-16
27	27	6.319140000000000e-17
28	28	1.408420000000000e-16
29	29	1.629340000000000e-17
30	30	1.057501000000000e-17
31	31	3.039170000000000e-18
32	32	3.653070000000000e-18
33	33	1.137200000000000e-17
34	34	1.145700000000000e-17
35	35	2.010690000000000e-17
36	36	2.087730000000000e-17
37	37	2.026850000000000e-17
38	38	2.634220000000000e-17
39	39	6.325230000000000e-17
40	40	1.747920000000000e-17
41	41	1.907350000000000e-17
42	42	1.747920000000000e-17
